student_uid,student_name,college_email,college_name,current_year,current_semester,attendance_rate,avg_internal,cgpa,backlog_count,fee_status,normalized_engagement,scholarship_status,dropout_probability_percent
713644355385,Sneha Rajput,sneha.rajput240@srmist.edu.in,SRM Institute of Science and Technology,3,5,66,84,6.2,1,paid,0.7,no,42.74
557679426043,Sumit Chaudhary,sumit.chaudhary73@mitwpu.edu.in,MIT World Peace University,4,7,83,86,8.25,0,paid,0.5,no,13.93
389960515223,Priya Thakur,priya.thakur307@nmamit.nitte.edu.in,NMAM Institute of Technology,2,4,64,70,7.44,2,delayed,0.33,yes,70.01
223523513017,Swati Chaudhary,swati.chaudhary790@dayanandasagar.edu,Dayananda Sagar College of Engineering,3,5,88,62,7.84,1,paid,0.61,no,31.18
990566144946,Ramesh Thakur,ramesh.thakur862@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,3,6,75,69,7.43,0,paid,0.66,no,14.87
330228464418,Sumit Kulkarni,sumit.kulkarni293@manipal.edu,Manipal Institute of Technology,3,6,64,86,7.4,2,delayed,0.39,no,64.56
389048591364,Sumit Mukherjee,sumit.mukherjee407@pes.edu,PES University,1,1,80,94,8.76,0,paid,1,yes,17.97
944971918969,Neha Singh,neha.singh632@rvce.edu.in,RV College of Engineering,2,4,93,88,9.12,0,paid,0.81,no,15.44
929360782303,Aaryan Gupta,aaryan.gupta511@hithaldia.ac.in,Haldia Institute of Technology,3,6,63,84,7.37,2,paid,0.46,no,35.37
934040802977,Shreya Sengupta,shreya.sengupta338@kiit.ac.in,KIIT University,1,1,45,42,5.63,1,paid,0.37,no,71.03
966120174853,Ramesh Chaudhary,ramesh.chaudhary997@rvce.edu.in,RV College of Engineering,2,4,67,68,7.68,1,paid,0.59,no,62.68
846025545832,Riya Nair,riya.nair688@msrit.edu,MS Ramaiah Institute of Technology,1,2,100,100,8.04,0,paid,0.84,no,18.27
305771289845,Vivek Rajput,vivek.rajput590@bmsce.ac.in,BMS College of Engineering,4,8,53,47,4.54,5,delayed,0.52,no,81.39
528720733767,Arjun Shah,arjun.shah513@vit.ac.in,Vellore Institute of Technology,3,5,48,85,6.99,1,paid,0.31,no,43.2
962065880669,Yash Verma,yash.verma309@hithaldia.ac.in,Haldia Institute of Technology,3,6,41,34,4,5,paid,0,no,94.14
673209182280,Vivaan Banerjee,vivaan.banerjee938@bmsce.ac.in,BMS College of Engineering,2,4,45,52,7.71,1,paid,0.69,yes,26.99
128609790401,Akash Shah,akash.shah553@amity.edu,Amity University,3,5,43,48,7.01,3,paid,0,no,74.92
847408893762,Ramesh Singh,ramesh.singh905@hithaldia.ac.in,Haldia Institute of Technology,1,2,86,82,7.43,0,paid,0.61,no,21.45
183076602867,Kavya Mukherjee,kavya.mukherjee672@amity.edu,Amity University,4,8,77,74,7.14,2,delayed,0.65,no,26.69
723294845478,Kavya Reddy,kavya.reddy842@hithaldia.ac.in,Haldia Institute of Technology,2,4,76,78,6.94,2,unpaid,0.47,no,59.07
923558407803,Shreya Deshmukh,shreya.deshmukh486@nmamit.nitte.edu.in,NMAM Institute of Technology,2,4,48,54,5.26,5,delayed,0,no,96.96
464095897350,Swati Nair,swati.nair484@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,2,4,70,72,7.97,1,paid,0.53,no,29.48
564541458648,Pranav Iyer,pranav.iyer283@amity.edu,Amity University,1,1,78,91,7.44,0,paid,0.41,no,33.59
116406391090,Shyam Rajput,shyam.rajput918@mitwpu.edu.in,MIT World Peace University,2,4,67,64,5.54,2,paid,0.34,no,61.04
462956942028,Shaurya Chaudhary,shaurya.chaudhary930@srmist.edu.in,SRM Institute of Science and Technology,3,6,91,83,8.08,0,delayed,0.82,no,38.92
867152700201,Ananya Verma,ananya.verma676@rvce.edu.in,RV College of Engineering,3,5,72,82,8.84,0,paid,0.5,yes,12.86
276295588743,Shruti Thakur,shruti.thakur976@manipal.edu,Manipal Institute of Technology,1,1,93,90,9.03,0,paid,1,yes,19.25
268659160787,Pranav Sengupta,pranav.sengupta822@vit.ac.in,Vellore Institute of Technology,3,5,89,78,8.89,1,paid,0.65,no,22.11
532377816008,Amit Shah,amit.shah625@kiit.ac.in,KIIT University,2,3,55,36,4.88,5,paid,0.21,no,90.37
226197305621,Ramesh Nair,ramesh.nair624@rvce.edu.in,RV College of Engineering,3,6,70,80,7.98,2,paid,0.25,no,54.08
134531547541,Abhishek Iyer,abhishek.iyer692@rvce.edu.in,RV College of Engineering,4,7,56,47,4.97,4,paid,0.55,no,61.8
523921153354,Sai Sharma,sai.sharma842@manipal.edu,Manipal Institute of Technology,4,8,76,70,8.44,0,paid,0.72,no,17
446497306001,Sanjay Iyer,sanjay.iyer539@amity.edu,Amity University,2,3,58,73,6.76,2,paid,0.49,no,45.67
564217489940,Aarti Sengupta,aarti.sengupta426@manipal.edu,Manipal Institute of Technology,2,4,69,75,7.51,2,paid,0.77,no,71.91
774279551927,Dhruv Patel,dhruv.patel598@amity.edu,Amity University,1,2,71,63,6.26,0,paid,0.35,no,34.18
898551415575,Ishaan Pandey,ishaan.pandey750@kiit.ac.in,KIIT University,4,8,89,71,6.59,1,paid,0.25,no,46.46
961999389955,Nidhi Kumar,nidhi.kumar167@pes.edu,PES University,3,5,49,55,7.74,6,paid,0.36,no,77.37
792050915850,Aryan Verma,aryan.verma971@vit.ac.in,Vellore Institute of Technology,4,8,51,51,5.55,6,paid,0.22,no,73.25
110623431815,Vikas Mukherjee,vikas.mukherjee737@rvce.edu.in,RV College of Engineering,3,5,68,77,6.98,0,paid,0.39,no,31.18
164486554777,Dhruv Reddy,dhruv.reddy741@thapar.edu,Thapar Institute of Engineering and Technology,2,4,55,61,7.18,1,paid,0.36,no,31.35
303212451527,Atharva Thakur,atharva.thakur439@manipal.edu,Manipal Institute of Technology,1,2,75,82,6.25,0,paid,0.64,no,19.59
138112482390,Rohan Rajput,rohan.rajput334@msrit.edu,MS Ramaiah Institute of Technology,1,2,84,57,6.91,1,paid,0.64,no,41.59
413629393817,Akash Kulkarni,akash.kulkarni842@dayanandasagar.edu,Dayananda Sagar College of Engineering,2,3,81,74,8.21,0,paid,0.66,no,49.1
290073660919,Manoj Desai,manoj.desai565@thapar.edu,Thapar Institute of Engineering and Technology,4,8,65,61,6.27,5,paid,0.19,no,51.57
497035123909,Sneha Das,sneha.das806@dayanandasagar.edu,Dayananda Sagar College of Engineering,3,6,79,85,9.8,0,paid,0.59,no,27.87
175145741654,Karthik Sengupta,karthik.sengupta920@pes.edu,PES University,1,1,50,30,6.01,,delayed,0.18,no,75.78
393015635259,Priya Mukherjee,priya.mukherjee25@srmist.edu.in,SRM Institute of Science and Technology,2,4,35,30,5.82,1,unpaid,0,no,91.51
820067532666,Suresh Patel,suresh.patel542@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,1,2,60,71,7.28,0,paid,0.37,no,31.1
708453377273,Sanjay Reddy,sanjay.reddy62@rvce.edu.in,RV College of Engineering,4,7,52,62,6.01,6,paid,0.38,no,82.35
676094950059,Vihaan Desai,vihaan.desai110@pes.edu,PES University,3,6,63,72,7.67,0,paid,0.36,no,49.92
928059371857,Ritik Desai,ritik.desai779@kiit.ac.in,KIIT University,1,2,52,48,4.04,4,paid,0,no,95.33
256143974316,Shruti Sengupta,shruti.sengupta693@kiit.ac.in,KIIT University,3,5,35,30,5.17,4,unpaid,0.02,no,98.28
380899393754,Sneha Rao,sneha.rao211@pes.edu,PES University,1,2,97,66,7.47,0,paid,0.95,no,22.22
478525556490,Aditya Sharma,aditya.sharma523@hithaldia.ac.in,Haldia Institute of Technology,2,3,71,86,7.41,0,paid,0.95,no,50.6
466173201733,Ishaan Shah,ishaan.shah781@kiit.ac.in,KIIT University,3,5,58,68,6.63,1,paid,0.38,no,31.59
676280280188,Vivek Banerjee,vivek.banerjee913@vit.ac.in,Vellore Institute of Technology,3,6,44,33,4.89,6,unpaid,0.11,no,95.96
936216389756,Sumit Mukherjee,sumit.mukherjee856@rvce.edu.in,RV College of Engineering,3,5,84,89,7.85,2,paid,0.78,no,34.36
353097418241,Abhishek Gupta,abhishek.gupta809@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,1,1,40,41,5.49,1,delayed,0.17,no,81.13
988003398255,Pranav Chatterjee,pranav.chatterjee901@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,2,4,76,65,7.45,2,paid,0.4,no,32.68
715804992163,Ananya Reddy,ananya.reddy177@srmist.edu.in,SRM Institute of Science and Technology,1,2,35,50,6.35,6,paid,0,no,91.33
813603612320,Ayaan Chaudhary,ayaan.chaudhary231@manipal.edu,Manipal Institute of Technology,2,4,64,39,5.16,1,unpaid,0.23,no,84.21
975353948123,Kavya Menon,kavya.menon312@pes.edu,PES University,2,3,81,63,5.83,0,paid,0.71,no,28.8
208673711885,Abhinav Tiwari,abhinav.tiwari967@thapar.edu,Thapar Institute of Engineering and Technology,2,3,92,92,8.95,0,paid,0.58,yes,9.93
824489314177,Sonam Chatterjee,sonam.chatterjee516@amity.edu,Amity University,4,8,73,59,7.82,2,unpaid,0.19,yes,62.81
405310206116,Khushi Shah,khushi.shah690@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,2,3,74,86,6.56,1,paid,0.58,no,28.44
961008221699,Shyam Chaudhary,shyam.chaudhary199@hithaldia.ac.in,Haldia Institute of Technology,2,4,63,54,7.55,0,paid,0.37,no,61.48
422299458653,Anjali Rao,anjali.rao408@manipal.edu,Manipal Institute of Technology,1,1,87,88,7.7,0,unpaid,0.44,no,67.04
766513597613,Yash Nair,yash.nair814@kiit.ac.in,KIIT University,2,4,57,68,7.26,1,paid,0.48,no,50.19
851950857350,Pranav Patel,pranav.patel922@amity.edu,Amity University,1,1,59,87,7.17,2,paid,0.28,no,47
753000387283,Shreya Chatterjee,shreya.chatterjee983@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,3,5,73,79,6.97,2,delayed,0.48,no,31.83
428308500347,Nidhi Kulkarni,nidhi.kulkarni38@manipal.edu,Manipal Institute of Technology,1,1,70,61,5.57,1,paid,0.8,no,44.21
456021144413,Khushi Rajput,khushi.rajput691@nmamit.nitte.edu.in,NMAM Institute of Technology,3,6,54,58,6.49,1,paid,0.35,no,58.94
722701562213,Sonam Kumar,sonam.kumar58@mitwpu.edu.in,MIT World Peace University,4,7,74,62,9.04,0,paid,0.64,yes,21.01
909862264626,Akash Mukherjee,akash.mukherjee477@bmsce.ac.in,BMS College of Engineering,3,6,67,61,7.78,2,paid,0.45,yes,41.85
573396867587,Reyansh Pandey,reyansh.pandey920@manipal.edu,Manipal Institute of Technology,4,7,49,49,6.3,4,paid,0,yes,70.93
487127566593,Nidhi Shah,nidhi.shah38@pes.edu,PES University,1,2,100,95,9.8,0,paid,0.93,no,9.36
204432582905,Ritik Menon,ritik.menon60@pes.edu,PES University,4,8,89,76,7.87,0,paid,0.8,no,14.91
408759109814,Suresh Rajput,suresh.rajput45@manipal.edu,Manipal Institute of Technology,3,5,70,61,8.41,1,paid,0.34,no,47.99
907282801467,Shruti Iyer,shruti.iyer466@mitwpu.edu.in,MIT World Peace University,2,3,63,50,5.58,3,paid,0,no,82.13
213785942100,Vivek Mishra,vivek.mishra613@rvce.edu.in,RV College of Engineering,1,2,95,90,9.65,0,paid,1,no,13.36
550679569885,Swati Deshmukh,swati.deshmukh176@bmsce.ac.in,BMS College of Engineering,1,2,40,64,6.44,1,paid,0.08,no,81.42
185849655377,Nidhi Rao,nidhi.rao405@hithaldia.ac.in,Haldia Institute of Technology,1,2,60,84,7.44,0,paid,0.64,no,47.04
611910609677,Atharva Pandey,atharva.pandey529@thapar.edu,Thapar Institute of Engineering and Technology,4,7,54,48,6.9,6,paid,0.44,no,86.26
595934122705,Neha Yadav,neha.yadav532@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,4,7,55,60,7.35,2,paid,0.3,no,54.29
317123123616,Dhruv Chaudhary,dhruv.chaudhary357@mitwpu.edu.in,MIT World Peace University,2,4,71,70,5.87,6,paid,0.2,no,75.55
967300731812,Aryan Pandey,aryan.pandey581@rvce.edu.in,RV College of Engineering,4,8,65,65,6.86,0,paid,0.32,no,35.02
262293955690,Abhinav Singh,abhinav.singh247@nmamit.nitte.edu.in,NMAM Institute of Technology,2,3,68,77,6.86,2,paid,0.4,no,49.97
891683384101,Ananya Shah,ananya.shah346@mitwpu.edu.in,MIT World Peace University,2,3,98,69,8.74,0,unpaid,0.69,no,54.98
721597326102,Akash Chauhan,akash.chauhan181@srmist.edu.in,SRM Institute of Science and Technology,4,8,85,92,9.07,0,paid,0.75,no,6.48
806463609887,Vivek Banerjee,vivek.banerjee602@bmsce.ac.in,BMS College of Engineering,2,4,42,50,5.88,3,paid,0.29,no,66.63
122397166515,Sumit Reddy,sumit.reddy946@lpu.in,Lovely Professional University,2,3,67,58,5.95,3,delayed,0.09,no,59.66
278968819450,Nidhi Kulkarni,nidhi.kulkarni481@bmsce.ac.in,BMS College of Engineering,2,4,64,54,4.49,2,paid,0.27,no,54.73
295192424485,Atharva Iyer,atharva.iyer91@dayanandasagar.edu,Dayananda Sagar College of Engineering,1,1,75,82,8.12,1,paid,0.8,no,21.52
626093740793,Ramesh Das,ramesh.das204@dayanandasagar.edu,Dayananda Sagar College of Engineering,4,7,81,87,7.62,2,paid,0.39,no,40.51
375343847098,Vikas Patel,vikas.patel914@vit.ac.in,Vellore Institute of Technology,3,6,70,66,6.93,2,paid,0.7,no,30.41
869885470590,Abhinav Iyer,abhinav.iyer960@nmamit.nitte.edu.in,NMAM Institute of Technology,3,5,66,38,5.93,6,paid,0.45,no,48.39
638367544197,Aryan Gupta,aryan.gupta493@amity.edu,Amity University,3,6,68,57,7.38,5,paid,0.34,no,64.62
798270839040,Akash Bose,akash.bose880@msrit.edu,MS Ramaiah Institute of Technology,4,8,76,79,7.52,2,paid,0.68,no,25.93
342662290756,Sumit Banerjee,sumit.banerjee914@srmist.edu.in,SRM Institute of Science and Technology,3,6,43,40,4.6,2,unpaid,0.06,no,98.7
421162383301,Suresh Chauhan,suresh.chauhan193@kiit.ac.in,KIIT University,1,1,64,87,6.91,0,paid,0.53,no,35.81
907389393788,Aarav Bose,aarav.bose73@vit.ac.in,Vellore Institute of Technology,3,6,88,96,8.29,0,paid,0.79,no,11.41
459264696552,Abhinav Chaudhary,abhinav.chaudhary907@nmamit.nitte.edu.in,NMAM Institute of Technology,1,1,87,80,9.3,0,paid,0.8,yes,35.17
658745531372,Aarti Mishra,aarti.mishra186@lpu.in,Lovely Professional University,3,5,54,68,7.2,0,delayed,0.47,no,54.98
729929421977,Riya Yadav,riya.yadav415@rvce.edu.in,RV College of Engineering,3,5,57,44,6.46,5,paid,0,yes,72.18
968208508196,Vikas Rao,vikas.rao308@bmsce.ac.in,BMS College of Engineering,1,1,72,63,7.78,0,paid,0.58,no,30.14
116796783422,Shreya Mukherjee,shreya.mukherjee321@pes.edu,PES University,2,4,62,53,6.46,2,unpaid,0.2,no,89.39
598791486695,Pooja Nair,pooja.nair786@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,1,1,79,53,6.4,2,paid,0.46,no,36.27
991223539176,Abhinav Mishra,abhinav.mishra136@msrit.edu,MS Ramaiah Institute of Technology,1,1,58,62,4.5,1,paid,0.35,no,52.51
951556603896,Raj Chatterjee,raj.chatterjee446@lpu.in,Lovely Professional University,4,8,44,71,6.39,6,paid,0.25,no,84.86
349808186560,Khushi Sharma,khushi.sharma400@rvce.edu.in,RV College of Engineering,2,3,85,68,8.35,2,paid,0.64,no,29.03
927818128809,Khushi Iyer,khushi.iyer489@msrit.edu,MS Ramaiah Institute of Technology,1,2,83,58,7.98,0,unpaid,0.65,no,70.59
984753157908,Ayaan Shah,ayaan.shah138@bmsce.ac.in,BMS College of Engineering,4,7,88,78,8.17,0,paid,0.46,no,20.04
572536409254,Aryan Gupta,aryan.gupta699@dayanandasagar.edu,Dayananda Sagar College of Engineering,4,7,73,68,8.15,1,paid,0.51,no,43.4
179354155810,Shyam Singh,shyam.singh852@thapar.edu,Thapar Institute of Engineering and Technology,3,6,71,86,9.8,0,paid,1,no,26.49
675659153053,Ritik Mishra,ritik.mishra106@dayanandasagar.edu,Dayananda Sagar College of Engineering,4,7,50,56,5.41,5,paid,0.3,no,77.28
675269541340,Rahul Sharma,rahul.sharma53@thapar.edu,Thapar Institute of Engineering and Technology,1,2,65,74,7.81,1,paid,0.59,no,43.36
525119366293,Aditya Verma,aditya.verma789@amity.edu,Amity University,3,6,35,53,4.61,6,unpaid,0.08,no,97.22
565475769176,Yash Pandey,yash.pandey273@vit.ac.in,Vellore Institute of Technology,4,7,75,85,7.25,0,paid,0.48,no,22.95
134665991380,Pooja Deshmukh,pooja.deshmukh266@thapar.edu,Thapar Institute of Engineering and Technology,4,7,79,91,8.96,0,delayed,0.36,no,28.02
136664957458,Neha Menon,neha.menon502@msrit.edu,MS Ramaiah Institute of Technology,3,6,65,59,7.13,2,paid,0.35,no,38.94
836857436292,Aryan Verma,aryan.verma971@vit.ac.in,Vellore Institute of Technology,3,5,65,86,8.84,2,delayed,0.45,no,42.97
573708348776,Priya Chaudhary,priya.chaudhary805@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,4,7,53,55,6.7,0,delayed,0.26,no,53.01
124816327952,Ramesh Rao,ramesh.rao331@mitwpu.edu.in,MIT World Peace University,4,7,80,63,8.89,0,delayed,0.81,yes,18.41
626535931677,Nidhi Mishra,nidhi.mishra61@thapar.edu,Thapar Institute of Engineering and Technology,4,8,67,82,9.29,0,paid,0.49,yes,22.1
821546815677,Reyansh Desai,reyansh.desai168@amity.edu,Amity University,3,5,67,63,6.42,1,delayed,0.52,no,56.39
343127364760,Kabir Verma,kabir.verma21@lpu.in,Lovely Professional University,3,5,100,91,9.56,0,paid,1,no,5.28
693541574207,Anjali Gupta,anjali.gupta209@mitwpu.edu.in,MIT World Peace University,2,4,100,79,6.53,0,paid,0.41,yes,14.18
319258198362,Anjali Mishra,anjali.mishra879@lpu.in,Lovely Professional University,1,2,39,58,4.74,1,delayed,0.16,no,89.37
822738140302,Vikas Gupta,vikas.gupta31@pes.edu,PES University,2,3,65,69,7.43,0,paid,0.77,yes,32.15
297608633600,Khushi Reddy,khushi.reddy400@kiit.ac.in,KIIT University,1,2,44,69,6.18,1,paid,0.11,no,72.05
721494700479,Sai Thakur,sai.thakur696@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,1,2,89,63,7.23,0,paid,0.71,no,48.79
550595386468,Anjali Yadav,anjali.yadav358@bmsce.ac.in,BMS College of Engineering,2,3,81,78,7.7,2,paid,0.46,no,28.31
803188361229,Shaurya Pandey,shaurya.pandey378@bmsce.ac.in,BMS College of Engineering,2,3,78,82,8.05,0,paid,0.99,no,23.37
856643565809,Shyam Chaudhary,shyam.chaudhary563@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,1,1,74,84,9.74,0,paid,0.94,no,24.77
204133584233,Sanjay Das,sanjay.das438@bmsce.ac.in,BMS College of Engineering,3,5,82,56,7.24,0,paid,0.58,yes,18.28
989399774378,Vikas Gupta,vikas.gupta233@kiit.ac.in,KIIT University,3,6,54,83,6.99,1,paid,0.31,no,39.96
783286823095,Sai Thakur,sai.thakur467@thapar.edu,Thapar Institute of Engineering and Technology,4,7,69,98,8.76,0,paid,0.7,yes,12.45
202895232888,Yash Mukherjee,yash.mukherjee342@rvce.edu.in,RV College of Engineering,1,2,59,31,5.54,4,unpaid,0.31,no,97.92
631066762044,Aditi Menon,aditi.menon341@srmist.edu.in,SRM Institute of Science and Technology,4,8,62,71,7.05,2,unpaid,0.64,no,75.32
299063331053,Pranav Patil,pranav.patil460@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,3,5,91,90,7.24,2,paid,0.74,no,23.55
512686303334,Sanjay Iyer,sanjay.iyer971@bmsce.ac.in,BMS College of Engineering,2,3,72,59,7.38,1,paid,0.5,no,42.22
526986176505,Aarav Patel,aarav.patel90@amity.edu,Amity University,1,1,72,75,6.15,2,paid,0.69,no,46.96
838760658583,Amit Shah,amit.shah880@nmamit.nitte.edu.in,NMAM Institute of Technology,3,5,70,87,7.99,0,paid,0.49,no,45.87
328636842026,Kabir Rao,kabir.rao999@msrit.edu,MS Ramaiah Institute of Technology,2,3,86,66,6.99,0,paid,0.74,no,43.53
582105474150,Rohan Das,rohan.das721@hithaldia.ac.in,Haldia Institute of Technology,2,3,79,64,7.24,0,paid,0.3,no,38.91
946271966795,Raj Kumar,raj.kumar553@lpu.in,Lovely Professional University,3,6,82,83,8.59,0,delayed,1,yes,22.95
905732515742,Sonam Rao,sonam.rao926@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,2,3,65,37,4.4,5,paid,0.36,no,78.3
402381455795,Pranav Tiwari,pranav.tiwari73@nmamit.nitte.edu.in,NMAM Institute of Technology,4,8,96,74,8.29,1,paid,0.53,no,28.23
516413462981,Kavya Chaudhary,kavya.chaudhary408@hithaldia.ac.in,Haldia Institute of Technology,1,1,76,89,7.67,2,paid,0.68,no,33.7
354986728337,Atharva Banerjee,atharva.banerjee630@manipal.edu,Manipal Institute of Technology,1,2,87,80,7.57,2,paid,0.62,no,36.06
245203491791,Atharva Rajput,atharva.rajput193@bmsce.ac.in,BMS College of Engineering,4,7,79,72,7.27,0,delayed,0.64,no,26.32
915203417064,Kabir Patil,kabir.patil393@dayanandasagar.edu,Dayananda Sagar College of Engineering,3,6,81,54,7.46,1,delayed,0.73,no,51.09
420225229004,Mukesh Desai,mukesh.desai802@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,1,1,44,48,4.47,4,unpaid,0,no,99.54
473706982276,Atharva Banerjee,atharva.banerjee221@nmamit.nitte.edu.in,NMAM Institute of Technology,2,3,80,71,7.64,1,paid,0.52,no,33.19
836653891263,Suresh Kumar,suresh.kumar680@rvce.edu.in,RV College of Engineering,1,2,76,67,9.8,0,paid,0.69,no,30.99
622373431181,Manoj Thakur,manoj.thakur119@hithaldia.ac.in,Haldia Institute of Technology,2,3,85,82,7.63,1,paid,0.54,no,26.94
379198530850,Rahul Joshi,rahul.joshi498@lpu.in,Lovely Professional University,3,6,61,57,6.62,3,paid,0.39,no,54.91
168128475277,Shyam Patel,shyam.patel296@nmamit.nitte.edu.in,NMAM Institute of Technology,1,2,94,78,8.15,0,paid,0.63,no,18.53
224530902507,Raj Shah,raj.shah996@rvce.edu.in,RV College of Engineering,2,3,70,64,6.83,2,delayed,0.35,no,52.66
812995175835,Ayaan Sengupta,ayaan.sengupta768@manipal.edu,Manipal Institute of Technology,3,6,80,94,7.39,0,paid,0.92,no,17.81
817424625266,Reyansh Menon,reyansh.menon794@rvce.edu.in,RV College of Engineering,3,5,62,66,9.04,0,delayed,0.67,yes,16.48
749299909160,Ayaan Mukherjee,ayaan.mukherjee321@lpu.in,Lovely Professional University,2,4,58,45,7.15,0,paid,0.53,no,54.51
489774705703,Neha Das,neha.das198@mitwpu.edu.in,MIT World Peace University,1,2,89,55,7.49,2,unpaid,0.62,no,83.19
991093998868,Raj Bose,raj.bose284@dayanandasagar.edu,Dayananda Sagar College of Engineering,2,4,69,56,8.26,0,paid,0.23,no,52.61
494249224110,Aaryan Bose,aaryan.bose380@msrit.edu,MS Ramaiah Institute of Technology,2,4,100,87,9.05,0,paid,0.68,yes,35.56
968800388328,Dev Verma,dev.verma21@manipal.edu,Manipal Institute of Technology,2,4,54,75,7.49,0,paid,0.82,no,24.87
877246379253,Shyam Nair,shyam.nair988@bmsce.ac.in,BMS College of Engineering,2,4,35,33,4.73,6,paid,0,no,88.81
765913869591,Shreya Rajput,shreya.rajput446@vit.ac.in,Vellore Institute of Technology,2,4,65,78,7.54,0,delayed,0.44,no,43.18
248113903230,Amit Desai,amit.desai73@lpu.in,Lovely Professional University,3,6,57,64,7.1,2,delayed,0.55,no,75.25
937975694599,Akash Chauhan,akash.chauhan109@kiit.ac.in,KIIT University,1,1,44,66,6.02,2,paid,0.29,no,66.47
154935796464,Arjun Rajput,arjun.rajput363@bmsce.ac.in,BMS College of Engineering,3,6,57,56,5.84,3,paid,0.1,no,66.5
859301366584,Kavya Iyer,kavya.iyer873@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,1,2,61,79,7.79,2,delayed,0.56,no,25.64
270109155356,Shreya Chauhan,shreya.chauhan502@kiit.ac.in,KIIT University,2,3,64,73,8.21,0,paid,0.66,yes,21.3
958125118497,Rahul Kulkarni,rahul.kulkarni330@mitwpu.edu.in,MIT World Peace University,4,8,56,67,7.46,1,delayed,0.47,no,50.66
